ID,choice,tt1,tc1,hw1,ch1,tt2,tc2,hw2,ch2,hh_inc_abs,car_availability,commute,shopping,business,leisure
94,1,41,4,15,1,31,5,30,1,90000,1,1,0,0,0
94,1,36,5,15,1,45,4,30,0,90000,1,1,0,0,0
94,1,40,5,30,0,49,4,30,2,90000,1,1,0,0,0
94,2,45,4,60,1,34,5,15,1,90000,1,1,0,0,0
95,1,89,18,30,1,127,15,15,0,167500,0,0,0,0,1
95,1,81,18,60,2,115,17,30,1,167500,0,0,0,0,1
95,1,100,17,15,0,143,13,15,2,167500,0,0,0,0,1
95,1,74,19,30,0,99,16,30,1,167500,0,0,0,0,1
95,2,89,23,30,1,105,17,15,0,167500,0,0,0,0,1
95,1,84,17,15,2,99,15,15,2,167500,0,0,0,0,1
95,2,99,13,30,2,89,14,30,1,167500,0,0,0,0,1
95,1,89,20,15,0,99,15,60,1,167500,0,0,0,0,1
95,1,105,16,15,1,94,21,15,2,167500,0,0,0,0,1
96,1,60,16,30,0,70,14,30,1,70000,1,0,0,0,1
96,1,36,16,60,0,49,14,15,2,70000,1,0,0,0,1
96,1,49,14,30,0,41,17,15,2,70000,1,0,0,0,1
96,2,62,17,60,2,53,19,60,1,70000,1,0,0,0,1
96,1,41,21,30,0,51,18,60,0,70000,1,0,0,0,1
96,1,51,14,15,1,44,16,60,1,70000,1,0,0,0,1
96,2,51,14,15,0,36,16,60,0,70000,1,0,0,0,1
96,1,36,17,60,0,51,16,30,1,70000,1,0,0,0,1
96,2,70,14,60,0,49,16,30,2,70000,1,0,0,0,1
97,1,58,13,15,1,83,12,60,1,90000,1,1,0,0,0
97,1,94,13,15,0,70,17,60,1,90000,1,1,0,0,0
97,2,62,13,60,2,68,11,30,0,90000,1,1,0,0,0
97,1,64,14,15,0,76,11,60,0,90000,1,1,0,0,0
97,2,83,12,15,0,75,13,15,0,90000,1,1,0,0,0
97,1,68,13,30,1,76,12,15,0,90000,1,1,0,0,0
97,2,55,14,15,2,68,12,15,2,90000,1,1,0,0,0
97,1,51,14,30,2,68,13,60,2,90000,1,1,0,0,0
97,2,45,19,15,1,65,15,30,2,90000,1,1,0,0,0
98,2,185,43,15,1,139,50,15,2,137500,1,0,0,0,1
98,2,101,44,60,2,145,34,60,0,137500,1,0,0,0,1
98,2,153,41,60,0,107,48,15,0,137500,1,0,0,0,1
98,2,209,32,15,1,167,36,15,2,137500,1,0,0,0,1
98,1,185,32,30,0,139,44,60,2,137500,1,0,0,0,1
98,2,153,34,15,1,115,44,30,1,137500,1,0,0,0,1
98,2,169,38,30,0,135,43,15,1,137500,1,0,0,0,1
98,1,148,42,30,0,185,32,30,2,137500,1,0,0,0,1
98,2,169,32,60,1,127,39,15,1,137500,1,0,0,0,1
99,2,95,37,30,1,81,41,30,0,70000,0,0,0,1,0
99,1,49,43,60,0,66,37,15,2,70000,0,0,0,1,0
99,1,66,37,30,0,56,44,15,2,70000,0,0,0,1,0
99,1,71,49,60,1,84,45,60,2,70000,0,0,0,1,0
99,2,69,47,60,0,55,54,30,0,70000,0,0,0,1,0
99,1,59,40,60,1,69,35,15,1,70000,0,0,0,1,0
99,1,49,42,60,0,69,35,15,0,70000,0,0,0,1,0
99,1,49,45,60,0,69,41,30,1,70000,0,0,0,1,0
99,2,95,37,60,0,66,43,30,2,70000,0,0,0,1,0
100,2,46,6,30,1,39,7,30,0,90000,0,0,0,0,1
100,1,24,7,60,0,32,6,15,2,90000,0,0,0,0,1
100,1,32,6,30,0,27,7,15,2,90000,0,0,0,0,1
100,1,34,8,60,1,40,7,60,2,90000,0,0,0,0,1
100,1,27,9,30,0,33,8,60,0,90000,0,0,0,0,1
100,1,28,7,60,1,33,6,15,1,90000,0,0,0,0,1
100,2,23,7,60,0,33,6,15,0,90000,0,0,0,0,1
100,2,33,7,30,1,23,8,60,0,90000,0,0,0,0,1
100,2,32,7,30,2,46,6,60,0,90000,0,0,0,0,1
101,1,14,4,15,1,20,3,60,1,30000,1,1,0,0,0
101,1,22,4,15,0,17,5,60,1,30000,1,1,0,0,0
101,2,15,4,60,2,16,3,30,0,30000,1,1,0,0,0
101,1,15,4,15,0,18,3,60,0,30000,1,1,0,0,0
101,1,20,3,15,0,18,4,15,0,30000,1,1,0,0,0
101,1,18,3,15,0,16,4,30,1,30000,1,1,0,0,0
101,2,16,3,15,2,13,4,15,2,30000,1,1,0,0,0
101,1,12,5,30,2,16,4,60,2,30000,1,1,0,0,0
101,1,11,6,15,1,15,4,30,2,30000,1,1,0,0,0
102,2,15,4,15,2,20,3,15,1,167500,1,1,0,0,0
102,1,15,3,60,0,11,4,60,2,167500,1,1,0,0,0
102,2,16,3,60,0,11,4,15,0,167500,1,1,0,0,0
102,1,22,3,15,1,18,4,15,2,167500,1,1,0,0,0
102,2,15,4,60,2,20,3,30,0,167500,1,1,0,0,0
102,2,12,4,30,1,16,3,15,1,167500,1,1,0,0,0
102,1,18,3,30,0,14,4,15,1,167500,1,1,0,0,0
102,1,16,4,30,0,20,3,30,2,167500,1,1,0,0,0
102,2,18,3,60,1,13,4,15,1,167500,1,1,0,0,0
103,2,196,59,30,1,167,65,30,0,90000,0,0,0,1,0
103,1,102,68,60,0,136,59,15,2,90000,0,0,0,1,0
103,1,136,59,30,0,116,71,15,2,90000,0,0,0,1,0
103,2,174,71,60,2,148,78,60,1,90000,0,0,0,1,0
103,1,143,74,60,0,115,86,30,0,90000,0,0,0,1,0
103,1,143,56,15,1,122,64,60,1,90000,0,0,0,1,0
103,2,100,67,60,0,143,56,15,0,90000,0,0,0,1,0
103,2,143,65,30,1,100,72,60,0,90000,0,0,0,1,0
103,1,137,68,30,2,196,59,60,0,90000,0,0,0,1,0
104,2,41,33,15,2,54,29,15,1,112500,0,0,0,0,1
104,1,42,23,60,0,30,30,60,2,112500,0,0,0,0,1
104,2,45,28,60,0,31,32,15,0,112500,0,0,0,0,1
104,1,61,22,15,1,49,24,15,2,112500,0,0,0,0,1
104,1,54,22,30,0,41,29,60,2,112500,0,0,0,0,1
104,2,45,23,15,1,33,30,30,1,112500,0,0,0,0,1
104,2,39,29,15,1,49,25,30,0,112500,0,0,0,0,1
104,1,43,28,30,0,54,22,30,2,112500,0,0,0,0,1
104,1,37,26,15,1,49,22,60,1,112500,0,0,0,0,1
105,1,40,5,30,0,47,4,30,1,50000,0,1,0,0,0
105,1,24,5,60,0,32,4,15,2,50000,0,1,0,0,0
105,1,32,4,30,0,28,5,15,2,50000,0,1,0,0,0
105,2,41,5,60,2,35,6,60,1,50000,0,1,0,0,0
105,2,34,5,60,0,27,6,30,0,50000,0,1,0,0,0
105,1,34,4,15,1,29,5,60,1,50000,0,1,0,0,0
105,2,24,5,60,0,34,4,15,0,50000,0,1,0,0,0
105,1,24,5,60,0,34,4,30,1,50000,0,1,0,0,0
105,2,33,5,30,2,47,4,60,0,50000,0,1,0,0,0
106,2,14,5,60,2,11,6,15,1,70000,0,0,1,0,0
106,2,11,7,60,1,14,5,60,1,70000,0,0,1,0,0
106,2,10,6,30,2,14,5,60,0,70000,0,0,1,0,0
106,1,14,5,30,0,11,7,15,1,70000,0,0,1,0,0
106,1,10,6,15,1,14,5,30,2,70000,0,0,1,0,0
106,2,11,8,30,2,16,6,15,2,70000,0,0,1,0,0
106,1,12,6,60,0,16,5,15,2,70000,0,0,1,0,0
106,2,15,7,15,1,20,6,30,0,70000,0,0,1,0,0
106,1,9,6,30,1,14,5,15,1,70000,0,0,1,0,0
107,2,13,7,60,1,9,8,15,1,70000,0,1,0,0,0
107,1,14,8,15,0,11,10,60,1,70000,0,1,0,0,0
107,1,10,7,30,0,9,8,60,2,70000,0,1,0,0,0
107,1,10,9,15,0,12,7,60,0,70000,0,1,0,0,0
107,1,13,7,15,0,11,8,15,0,70000,0,1,0,0,0
107,1,12,7,15,0,10,8,30,1,70000,0,1,0,0,0
107,2,8,9,15,2,10,7,15,2,70000,0,1,0,0,0
107,1,8,9,30,2,10,8,60,2,70000,0,1,0,0,0
107,2,7,12,15,1,10,9,30,2,70000,0,1,0,0,0
108,1,25,19,15,1,33,17,60,2,30000,0,0,0,1,0
108,1,32,18,60,1,25,24,60,1,30000,0,0,0,1,0
108,2,24,19,30,2,32,17,60,0,30000,0,0,0,1,0
108,1,33,18,30,0,25,24,15,1,30000,0,0,0,1,0
108,2,33,18,30,2,23,20,15,1,30000,0,0,0,1,0
108,1,37,22,15,2,26,29,30,2,30000,0,0,0,1,0
108,1,28,21,60,0,37,18,15,2,30000,0,0,0,1,0
108,1,46,22,30,0,34,25,15,1,30000,0,0,0,1,0
108,2,22,20,30,1,32,17,15,1,30000,0,0,0,1,0
109,2,135,18,30,1,115,20,30,0,90000,0,0,0,0,1
109,1,94,18,15,2,70,21,60,0,90000,0,0,0,0,1
109,2,80,22,15,2,94,18,30,0,90000,0,0,0,0,1
109,1,120,22,60,2,102,24,60,1,90000,0,0,0,0,1
109,2,79,26,30,0,99,23,60,0,90000,0,0,0,0,1
109,2,84,20,60,1,99,17,15,1,90000,0,0,0,0,1
109,2,69,21,60,0,99,17,15,0,90000,0,0,0,0,1
109,2,99,20,30,1,69,22,60,0,90000,0,0,0,0,1
109,2,95,21,30,2,135,18,60,0,90000,0,0,0,0,1
110,2,34,16,60,2,26,18,15,1,90000,0,0,0,0,1
110,2,26,23,60,1,32,17,60,1,90000,0,0,0,0,1
110,1,32,16,60,0,24,18,30,2,90000,0,0,0,0,1
110,2,26,23,15,1,34,17,30,0,90000,0,0,0,0,1
110,2,34,17,30,2,24,19,15,1,90000,0,0,0,0,1
110,1,38,21,15,2,26,28,30,2,90000,0,0,0,0,1
110,1,28,20,60,0,38,17,15,2,90000,0,0,0,0,1
110,2,35,24,15,1,47,21,30,0,90000,0,0,0,0,1
110,1,32,16,15,1,23,19,30,1,90000,0,0,0,0,1
111,2,176,30,30,1,149,33,30,0,50000,1,0,0,0,1
111,1,91,35,60,0,122,30,15,2,50000,1,0,0,0,1
111,2,103,36,15,2,122,30,30,0,50000,1,0,0,0,1
111,1,132,40,60,1,155,36,60,2,50000,1,0,0,0,1
111,2,103,44,30,0,128,38,60,0,50000,1,0,0,0,1
111,2,109,33,60,1,128,28,15,1,50000,1,0,0,0,1
111,2,90,34,60,0,128,28,15,0,50000,1,0,0,0,1
111,2,128,33,30,1,90,36,60,0,50000,1,0,0,0,1
111,2,176,30,60,0,123,35,30,2,50000,1,0,0,0,1
112,2,12,12,15,2,16,10,15,1,10000,0,0,0,0,1
112,1,13,8,60,0,9,10,60,2,10000,0,0,0,0,1
112,1,9,11,15,0,13,10,60,0,10000,0,0,0,0,1
112,2,15,9,15,2,18,8,15,1,10000,0,0,0,0,1
112,1,16,8,30,0,12,10,60,2,10000,0,0,0,0,1
112,1,13,8,15,1,10,10,30,1,10000,0,0,0,0,1
112,2,15,9,30,0,12,10,15,1,10000,0,0,0,0,1
112,2,16,8,30,2,13,10,30,0,10000,0,0,0,0,1
112,2,15,8,60,1,11,9,15,1,10000,0,0,0,0,1
113,1,28,9,15,1,21,10,15,2,50000,1,0,0,0,1
113,2,15,9,60,2,22,7,60,0,50000,1,0,0,0,1
113,2,23,9,60,0,16,10,15,0,50000,1,0,0,0,1
113,2,25,8,15,2,31,7,15,1,50000,1,0,0,0,1
113,2,21,9,60,2,28,7,30,0,50000,1,0,0,0,1
113,1,23,7,15,1,17,9,30,1,50000,1,0,0,0,1
113,2,20,9,15,1,25,8,30,0,50000,1,0,0,0,1
113,2,28,7,30,2,22,9,30,0,50000,1,0,0,0,1
113,2,25,7,60,1,19,8,15,1,50000,1,0,0,0,1
114,2,101,28,30,1,86,31,30,0,10000,0,0,0,0,1
114,2,70,28,15,2,53,32,60,0,10000,0,0,0,0,1
114,1,70,28,30,0,60,34,15,2,10000,0,0,0,0,1
114,1,76,37,60,1,90,34,60,2,10000,0,0,0,0,1
114,1,74,35,60,0,59,41,30,0,10000,0,0,0,0,1
114,2,63,31,60,1,74,27,15,1,10000,0,0,0,0,1
114,1,74,27,15,0,52,32,60,0,10000,0,0,0,0,1
114,2,74,31,30,1,52,34,60,0,10000,0,0,0,0,1
114,1,71,32,30,2,101,28,60,0,10000,0,0,0,0,1
115,2,17,9,30,1,24,8,15,0,30000,0,0,0,0,1
115,2,15,10,60,2,22,9,30,1,30000,0,0,0,0,1
115,1,19,9,15,0,27,7,15,2,30000,0,0,0,0,1
115,1,14,10,30,0,19,9,30,1,30000,0,0,0,0,1
115,1,20,9,15,0,17,12,30,1,30000,0,0,0,0,1
115,1,19,8,15,2,16,9,15,2,30000,0,0,0,0,1
115,2,19,7,30,2,17,8,30,1,30000,0,0,0,0,1
115,1,17,11,15,0,19,8,60,1,30000,0,0,0,0,1
115,1,20,9,15,1,18,11,15,2,30000,0,0,0,0,1
116,1,31,4,15,1,23,5,15,2,112500,0,1,0,0,0
116,1,24,3,60,0,17,4,60,2,112500,0,1,0,0,0
116,2,26,4,60,0,18,5,15,0,112500,0,1,0,0,0
116,2,28,4,15,2,35,3,15,1,112500,0,1,0,0,0
116,1,31,3,30,0,23,4,60,2,112500,0,1,0,0,0
116,1,19,4,30,1,26,3,15,1,112500,0,1,0,0,0
116,2,28,4,30,0,23,5,15,1,112500,0,1,0,0,0
116,1,25,4,30,0,31,3,30,2,112500,0,1,0,0,0
116,2,28,3,60,1,21,4,15,1,112500,0,1,0,0,0
117,2,97,79,30,1,139,66,15,0,50000,1,0,0,0,1
117,2,89,83,60,2,127,76,30,1,50000,1,0,0,0,1
117,1,110,77,15,0,157,57,15,2,50000,1,0,0,0,1
117,2,109,72,30,1,82,87,30,0,50000,1,0,0,0,1
117,1,115,76,15,0,98,102,30,1,50000,1,0,0,0,1
117,1,109,66,15,2,93,76,15,2,50000,1,0,0,0,1
117,1,109,57,30,2,98,65,30,1,50000,1,0,0,0,1
117,2,109,66,60,1,98,89,15,0,50000,1,0,0,0,1
117,2,103,94,15,2,115,72,15,1,50000,1,0,0,0,1
118,1,17,6,15,0,12,7,30,1,70000,1,0,0,0,1
118,2,11,8,60,2,16,7,30,1,70000,1,0,0,0,1
118,1,14,7,15,0,20,5,15,2,70000,1,0,0,0,1
118,2,14,6,30,1,10,8,30,0,70000,1,0,0,0,1
118,1,14,7,15,0,12,9,30,1,70000,1,0,0,0,1
118,2,11,7,15,2,14,6,15,2,70000,1,0,0,0,1
118,1,12,6,30,1,14,5,30,2,70000,1,0,0,0,1
118,1,12,8,15,0,14,6,60,1,70000,1,0,0,0,1
118,2,13,8,15,2,14,6,15,1,70000,1,0,0,0,1
119,1,116,35,15,1,166,30,60,1,70000,0,0,0,0,1
119,1,187,33,15,0,140,43,60,1,70000,0,0,0,0,1
119,2,123,33,60,2,137,28,30,0,70000,0,0,0,0,1
119,2,151,28,60,0,129,37,15,0,70000,0,0,0,0,1
119,1,149,33,15,0,166,30,15,0,70000,0,0,0,0,1
119,2,136,33,30,1,151,30,15,0,70000,0,0,0,0,1
119,2,137,30,15,2,109,36,15,2,70000,0,0,0,0,1
119,2,137,33,60,2,103,36,30,2,70000,0,0,0,0,1
119,1,91,49,15,1,130,38,30,2,70000,0,0,0,0,1
120,1,6,8,30,1,8,6,15,0,30000,0,0,1,0,0
120,2,5,8,60,2,7,7,30,1,30000,0,0,1,0,0
120,2,9,5,15,2,6,7,15,0,30000,0,0,1,0,0
120,1,6,7,30,1,5,8,30,0,30000,0,0,1,0,0
120,1,7,7,15,0,6,10,30,1,30000,0,0,1,0,0
120,1,5,7,15,2,6,6,15,2,30000,0,0,1,0,0
120,1,5,6,30,1,6,5,30,2,30000,0,0,1,0,0
120,1,5,9,15,0,6,6,60,1,30000,0,0,1,0,0
120,1,7,7,15,1,6,9,15,2,30000,0,0,1,0,0
121,2,54,24,30,1,77,20,15,0,90000,0,0,0,0,1
121,2,49,25,60,2,70,23,30,1,90000,0,0,0,0,1
121,2,87,17,15,2,61,23,15,0,90000,0,0,0,0,1
121,2,45,26,30,0,60,22,30,1,90000,0,0,0,0,1
121,2,54,31,30,1,64,23,15,0,90000,0,0,0,0,1
121,1,60,20,15,2,51,23,15,2,90000,0,0,0,0,1
121,1,60,17,30,2,54,20,30,1,90000,0,0,0,0,1
121,1,60,20,60,1,54,27,15,0,90000,0,0,0,0,1
121,1,64,22,15,1,57,28,15,2,90000,0,0,0,0,1
122,2,9,9,15,2,13,8,15,1,137500,1,1,0,0,0
122,2,7,8,60,2,10,6,60,0,137500,1,1,0,0,0
122,1,7,9,15,0,10,7,60,0,137500,1,1,0,0,0
122,1,14,6,15,1,11,7,15,2,137500,1,1,0,0,0
122,1,13,6,30,0,9,8,60,2,137500,1,1,0,0,0
122,1,10,6,15,1,8,8,30,1,137500,1,1,0,0,0
122,1,9,8,15,1,12,7,30,0,137500,1,1,0,0,0
122,2,13,6,30,2,10,8,30,0,137500,1,1,0,0,0
122,1,9,7,15,1,12,6,60,1,137500,1,1,0,0,0
123,1,10,3,15,1,15,2,60,1,112500,0,0,0,0,1
123,1,17,2,15,0,13,3,60,1,112500,0,0,0,0,1
123,2,11,3,60,2,12,2,30,0,112500,0,0,0,0,1
123,1,12,3,15,0,14,2,60,0,112500,0,0,0,0,1
123,1,15,2,15,0,13,3,15,0,112500,0,0,0,0,1
123,2,12,3,30,1,14,2,15,0,112500,0,0,0,0,1
123,1,12,2,15,2,10,3,15,2,112500,0,0,0,0,1
123,2,12,2,60,2,9,3,30,2,112500,0,0,0,0,1
123,1,8,3,15,1,12,2,30,2,112500,0,0,0,0,1
124,1,85,42,30,1,121,35,15,0,10000,0,0,0,0,1
124,1,110,40,30,1,77,44,60,2,10000,0,0,0,0,1
124,1,96,41,15,0,137,30,15,2,10000,0,0,0,0,1
124,2,95,39,30,1,71,46,30,0,10000,0,0,0,0,1
124,1,85,54,30,1,100,40,15,0,10000,0,0,0,0,1
124,1,80,40,15,2,95,35,15,2,10000,0,0,0,0,1
124,1,85,35,30,1,95,30,30,2,10000,0,0,0,0,1
124,2,95,35,60,1,85,47,15,0,10000,0,0,0,0,1
124,2,90,50,15,2,100,39,15,1,10000,0,0,0,0,1
125,1,15,5,30,0,18,4,30,1,70000,0,1,0,0,0
125,1,13,4,15,2,9,5,60,0,70000,0,1,0,0,0
125,2,13,4,30,0,11,5,15,2,70000,0,1,0,0,0
125,2,16,5,60,2,14,6,60,1,70000,0,1,0,0,0
125,1,13,5,60,0,11,6,30,0,70000,0,1,0,0,0
125,2,11,5,60,1,13,4,15,1,70000,0,1,0,0,0
125,1,13,4,15,0,9,5,60,0,70000,0,1,0,0,0
125,2,9,6,60,0,13,5,30,1,70000,0,1,0,0,0
125,1,18,4,60,0,13,5,30,2,70000,0,1,0,0,0
126,2,30,10,15,1,22,12,15,2,90000,0,0,0,0,1
126,1,16,10,60,2,23,8,60,0,90000,0,0,0,0,1
126,2,25,10,60,0,17,11,15,0,90000,0,0,0,0,1
126,2,34,8,15,1,27,9,15,2,90000,0,0,0,0,1
126,2,22,10,60,2,30,8,30,0,90000,0,0,0,0,1
126,1,25,8,15,1,19,10,30,1,90000,0,0,0,0,1
126,1,27,9,30,0,22,10,15,1,90000,0,0,0,0,1
126,2,30,8,30,2,24,10,30,0,90000,0,0,0,0,1
126,2,27,8,60,1,20,9,15,1,90000,0,0,0,0,1
127,2,15,4,60,2,11,5,15,1,30000,1,0,0,0,1
127,2,12,6,60,1,14,5,60,1,30000,1,0,0,0,1
127,1,14,4,60,0,11,5,30,2,30000,1,0,0,0,1
127,1,15,5,30,0,11,6,15,1,30000,1,0,0,0,1
127,2,15,5,30,2,11,6,15,1,30000,1,0,0,0,1
127,2,12,8,30,2,17,6,15,2,30000,1,0,0,0,1
127,2,13,6,60,0,17,5,15,2,30000,1,0,0,0,1
127,2,21,6,30,0,16,7,15,1,30000,1,0,0,0,1
127,1,14,4,15,1,10,5,30,1,30000,1,0,0,0,1
128,1,66,14,15,1,94,12,60,1,10000,0,1,0,0,0
128,1,107,14,15,0,80,18,60,1,10000,0,1,0,0,0
128,2,70,13,60,2,78,12,30,0,10000,0,1,0,0,0
128,2,73,15,15,0,86,12,60,0,10000,0,1,0,0,0
128,1,85,13,15,0,94,12,15,0,10000,0,1,0,0,0
128,1,86,12,15,0,77,13,30,1,10000,0,1,0,0,0
128,2,62,15,15,2,78,12,15,2,10000,0,1,0,0,0
128,2,78,14,60,2,58,15,30,2,10000,0,1,0,0,0
128,2,52,20,15,1,74,15,30,2,10000,0,1,0,0,0
129,2,35,13,15,2,46,11,15,1,50000,0,1,0,0,0
129,1,36,9,60,0,25,11,60,2,50000,0,1,0,0,0
129,2,38,10,60,0,27,12,15,0,50000,0,1,0,0,0
129,1,52,8,15,1,42,9,15,2,50000,0,1,0,0,0
129,2,35,11,60,2,46,8,30,0,50000,0,1,0,0,0
129,1,38,9,15,1,29,11,30,1,50000,0,1,0,0,0
129,2,42,10,30,0,34,11,15,1,50000,0,1,0,0,0
129,2,46,8,30,2,37,11,30,0,50000,0,1,0,0,0
129,1,32,10,15,1,42,8,60,1,50000,0,1,0,0,0
130,1,21,9,15,1,29,8,60,2,50000,0,1,0,0,0
130,2,22,11,60,1,27,8,60,1,50000,0,1,0,0,0
130,2,20,9,30,2,27,8,60,0,50000,0,1,0,0,0
130,1,29,8,30,0,21,11,15,1,50000,0,1,0,0,0
130,1,20,9,15,1,29,8,30,2,50000,0,1,0,0,0
130,1,31,10,15,2,22,13,30,2,50000,0,1,0,0,0
130,2,31,8,15,2,24,9,60,0,50000,0,1,0,0,0
130,2,29,11,15,1,39,10,30,0,50000,0,1,0,0,0
130,1,27,8,15,1,19,9,30,1,50000,0,1,0,0,0
131,1,17,19,15,1,24,16,60,1,50000,0,1,0,0,0
131,1,27,18,15,0,20,23,60,1,50000,0,1,0,0,0
131,2,18,18,60,2,20,15,30,0,50000,0,1,0,0,0
131,1,19,20,15,0,22,15,60,0,50000,0,1,0,0,0
131,1,22,18,15,0,24,16,15,0,50000,0,1,0,0,0
131,2,20,18,30,1,22,16,15,0,50000,0,1,0,0,0
131,2,16,19,15,2,20,16,15,2,50000,0,1,0,0,0
131,2,20,18,60,2,15,20,30,2,50000,0,1,0,0,0
131,1,13,27,15,1,19,20,30,2,50000,0,1,0,0,0
132,1,63,20,15,1,85,18,60,2,112500,0,0,0,0,1
132,1,80,19,60,1,64,26,60,1,112500,0,0,0,0,1
132,1,60,20,30,2,80,18,60,0,112500,0,0,0,0,1
132,2,85,19,30,0,63,26,15,1,112500,0,0,0,0,1
132,1,59,21,15,1,85,19,30,2,112500,0,0,0,0,1
132,2,93,24,15,2,65,32,30,2,112500,0,0,0,0,1
132,2,70,22,60,0,93,19,15,2,112500,0,0,0,0,1
132,1,87,27,15,1,116,24,30,0,112500,0,0,0,0,1
132,1,56,21,30,1,80,18,15,1,112500,0,0,0,0,1
133,1,86,19,15,1,115,18,60,2,70000,0,0,0,0,1
133,2,109,19,60,1,87,25,60,1,70000,0,0,0,0,1
133,2,109,18,60,0,82,19,30,2,70000,0,0,0,0,1
133,2,115,19,30,0,86,25,15,1,70000,0,0,0,0,1
133,1,80,20,15,1,115,19,30,2,70000,0,0,0,0,1
133,1,89,30,30,2,127,22,15,2,70000,0,0,0,0,1
133,2,127,19,15,2,95,21,60,0,70000,0,0,0,0,1
133,1,118,26,15,1,157,22,30,0,70000,0,0,0,0,1
133,1,76,20,30,1,109,18,15,1,70000,0,0,0,0,1
134,1,38,10,30,1,32,11,30,0,30000,0,0,1,0,0
134,1,20,11,60,0,26,10,15,2,30000,0,0,1,0,0
134,1,22,12,15,2,26,10,30,0,30000,0,0,1,0,0
134,1,33,12,60,2,28,13,60,1,30000,0,0,1,0,0
134,2,28,12,60,0,22,14,30,0,30000,0,0,1,0,0
134,1,28,9,15,1,23,10,60,1,30000,0,0,1,0,0
134,2,28,9,15,0,19,11,60,0,30000,0,0,1,0,0
134,2,28,11,30,1,19,12,60,0,30000,0,0,1,0,0
134,2,26,11,30,2,38,10,60,0,30000,0,0,1,0,0
135,1,94,7,30,0,110,6,30,1,90000,1,0,0,0,1
135,2,77,6,15,2,57,7,60,0,90000,1,0,0,0,1
135,2,65,7,15,2,77,6,30,0,90000,1,0,0,0,1
135,2,98,7,60,2,83,8,60,1,90000,1,0,0,0,1
135,1,65,9,30,0,81,8,60,0,90000,1,0,0,0,1
135,2,69,7,60,1,81,6,15,1,90000,1,0,0,0,1
135,2,81,6,15,0,57,7,60,0,90000,1,0,0,0,1
135,1,57,8,60,0,81,7,30,1,90000,1,0,0,0,1
135,2,110,6,60,0,77,7,30,2,90000,1,0,0,0,1
136,2,148,70,30,1,212,58,15,0,30000,0,0,0,0,1
136,2,193,67,30,1,135,73,60,2,30000,0,0,0,0,1
136,2,239,50,15,2,167,67,15,0,30000,0,0,0,0,1
136,2,166,64,30,1,124,77,30,0,30000,0,0,0,0,1
136,2,175,67,15,0,149,90,30,1,30000,0,0,0,0,1
136,2,141,67,15,2,166,58,15,2,30000,0,0,0,0,1
136,1,149,57,30,1,166,50,30,2,30000,0,0,0,0,1
136,2,149,79,15,0,166,58,60,1,30000,0,0,0,0,1
136,1,175,64,15,1,157,83,15,2,30000,0,0,0,0,1
137,2,90,12,30,1,76,13,30,0,112500,0,1,0,0,0
137,1,47,13,60,0,62,12,15,2,112500,0,1,0,0,0
137,2,53,14,15,2,62,12,30,0,112500,0,1,0,0,0
137,1,67,16,60,1,79,14,60,2,112500,0,1,0,0,0
137,2,66,15,60,0,52,17,30,0,112500,0,1,0,0,0
137,1,66,11,15,1,56,13,60,1,112500,0,1,0,0,0
137,2,66,11,15,0,46,13,60,0,112500,0,1,0,0,0
137,1,46,14,60,0,66,13,30,1,112500,0,1,0,0,0
137,2,90,12,60,0,63,13,30,2,112500,0,1,0,0,0
138,2,20,6,30,1,17,7,30,0,50000,0,0,0,0,1
138,2,14,6,15,2,10,7,60,0,50000,0,0,0,0,1
138,1,14,6,30,0,11,7,15,2,50000,0,0,0,0,1
138,1,15,8,60,1,17,7,60,2,50000,0,0,0,0,1
138,2,11,9,30,0,14,8,60,0,50000,0,0,0,0,1
138,1,14,6,15,1,12,7,60,1,50000,0,0,0,0,1
138,1,14,6,15,0,10,7,60,0,50000,0,0,0,0,1
138,2,10,8,60,0,14,7,30,1,50000,0,0,0,0,1
138,1,20,6,60,0,14,7,30,2,50000,0,0,0,0,1
139,1,121,55,15,2,161,47,15,1,70000,1,0,0,0,1
139,1,88,49,60,2,126,38,60,0,70000,1,0,0,0,1
139,1,93,52,15,0,133,45,60,0,70000,1,0,0,0,1
139,2,182,36,15,1,146,39,15,2,70000,1,0,0,0,1
139,1,121,48,60,2,161,36,30,0,70000,1,0,0,0,1
139,2,100,49,30,1,133,38,15,1,70000,1,0,0,0,1
139,2,147,41,30,0,118,48,15,1,70000,1,0,0,0,1
139,1,129,46,30,0,161,36,30,2,70000,1,0,0,0,1
139,2,147,36,60,1,110,43,15,1,70000,1,0,0,0,1
140,2,14,4,30,1,12,5,30,0,90000,1,0,1,0,0
140,2,7,5,60,0,10,4,15,2,90000,1,0,1,0,0
140,2,8,5,15,2,10,4,30,0,90000,1,0,1,0,0
140,2,13,5,60,2,11,6,60,1,90000,1,0,1,0,0
140,2,10,5,60,0,8,6,30,0,90000,1,0,1,0,0
140,2,9,5,60,1,10,4,15,1,90000,1,0,1,0,0
140,1,10,4,15,0,7,5,60,0,90000,1,0,1,0,0
140,2,10,5,30,1,7,6,60,0,90000,1,0,1,0,0
140,2,10,5,30,2,14,4,60,0,90000,1,0,1,0,0
141,2,22,4,60,1,15,5,15,1,90000,0,0,1,0,0
141,1,25,4,15,0,19,5,60,1,90000,0,0,1,0,0
141,1,18,3,30,0,16,4,60,2,90000,0,0,1,0,0
141,1,17,4,15,0,20,3,60,0,90000,0,0,1,0,0
